-98.741539,66.369972
-99.235031,-47.393867
-96.271286,-81.103371
31.241241,99.819984
85.745605,-98.695572
-98.858253,-65.420387
99.371910,-90.224655
-99.364777,8.409365
-98.169716,82.979881
-93.365036,-94.599983
96.181236,95.728996
-84.855064,-98.867752
-68.400940,99.985054
-80.206161,99.571182
81.926521,99.645302
99.721718,69.099022
98.749611,-98.272034
-97.652786,97.119064
44.268375,-98.968666
98.610809,94.807953
